day,workout_title,duration_seconds,exercise,muscle_group,weight_kg,reps,volume,set_type
2025-12-02,Coach lower A,0,Leg Extension (Machine),quadriceps,60.0,12,720.0,normal
2025-12-02,Coach lower A,0,Calf Extension (Machine),calves,110.0,20,2200.0,normal
2025-12-04,Coach Upper B,0,Pull Up,lats,0.0,8,0.0,normal
2025-12-04,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,60.0,12,720.0,normal
2025-12-04,Coach Upper B,0,Pull Up,lats,0.0,8,0.0,normal
2025-12-04,Coach Upper B,0,Pull Up,lats,0.0,8,0.0,normal
2025-12-04,Coach Upper B,0,Pull Up,lats,0.0,8,0.0,normal
2025-12-04,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,70.0,10,700.0,normal
2025-12-04,Coach Upper B,0,Single Arm Lateral Raise (Cable),shoulders,5.0,15,75.0,normal
2025-12-04,Coach Upper B,0,Single Arm Lateral Raise (Cable),shoulders,5.0,15,75.0,normal
2025-12-04,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,75.0,6,450.0,normal
2025-12-04,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,70.0,10,700.0,normal
2025-12-04,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,65.0,12,780.0,normal
2025-12-04,Coach Upper B,0,Single Arm Lateral Raise (Cable),shoulders,5.0,15,75.0,normal
2025-12-04,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,65.0,12,780.0,normal
2025-12-04,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,40.0,8,320.0,warmup
2025-12-04,Coach Upper B,0,Chest Supported Reverse Fly (Dumbbell),shoulders,6.0,12,72.0,normal
2025-12-04,Coach Upper B,0,Plank,abdominals,0.0,0,0.0,normal
2025-12-04,Coach Upper B,0,Plank,abdominals,0.0,0,0.0,normal
2025-12-04,Coach Upper B,0,Bicep Curl (Cable),biceps,20.0,12,240.0,normal
2025-12-04,Coach Upper B,0,Bicep Curl (Cable),biceps,20.0,12,240.0,normal
2025-12-04,Coach Upper B,0,Bicep Curl (Cable),biceps,20.0,10,200.0,normal
2025-12-04,Coach Upper B,0,Triceps Pushdown,triceps,30.0,12,360.0,normal
2025-12-04,Coach Upper B,0,Plank,abdominals,0.0,0,0.0,normal
2025-12-04,Coach Upper B,0,Triceps Pushdown,triceps,30.0,10,300.0,normal
2025-12-04,Coach Upper B,0,Triceps Pushdown,triceps,30.0,12,360.0,normal
2025-12-04,Coach Upper B,0,Chest Supported Reverse Fly (Dumbbell),shoulders,6.0,15,90.0,normal
2025-12-04,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,65.0,11,715.0,normal
2025-12-04,Coach Upper B,0,Triceps Dip (Weighted),triceps,15.0,6,90.0,normal
2025-12-04,Coach Upper B,0,Triceps Dip (Weighted),triceps,10.0,8,80.0,normal
2025-12-04,Coach Upper B,0,Chest Supported Reverse Fly (Dumbbell),shoulders,6.0,15,90.0,normal
2025-12-05,Coach Lower B,0,Hip Abduction (Machine),abductors,65.0,15,975.0,normal
2025-12-05,Coach Lower B,0,Deadlift (Barbell),glutes,20.0,12,240.0,warmup
2025-12-05,Coach Lower B,0,Deadlift (Barbell),glutes,80.0,12,960.0,normal
2025-12-05,Coach Lower B,0,Deadlift (Barbell),glutes,90.0,12,1080.0,normal
2025-12-05,Coach Lower B,0,Rear Kick (Machine),glutes,30.0,12,360.0,normal
2025-12-05,Coach Lower B,0,Rear Kick (Machine),glutes,50.0,12,600.0,normal
2025-12-05,Coach Lower B,0,Rear Kick (Machine),glutes,60.0,12,720.0,normal
2025-12-05,Coach Lower B,0,Rear Kick (Machine),glutes,60.0,12,720.0,normal
2025-12-05,Coach Lower B,0,Hip Abduction (Machine),abductors,65.0,15,975.0,normal
2025-12-05,Coach Lower B,0,Hip Abduction (Machine),abductors,65.0,15,975.0,normal
2025-12-05,Coach Lower B,0,Hip Abduction (Machine),abductors,65.0,15,975.0,normal
2025-12-05,Coach Lower B,0,Deadlift (Barbell),glutes,100.0,4,400.0,normal
2025-12-05,Coach Lower B,0,Back Extension (Weighted Hyperextension),lower_back,15.0,15,225.0,normal
2025-12-05,Coach Lower B,0,Back Extension (Weighted Hyperextension),lower_back,20.0,15,300.0,normal
2025-12-05,Coach Lower B,0,Back Extension (Weighted Hyperextension),lower_back,10.0,15,150.0,normal
2025-12-05,Coach Lower B,0,Crunch (Weighted),abdominals,12.0,15,180.0,normal
2025-12-05,Coach Lower B,0,Crunch (Weighted),abdominals,12.0,15,180.0,normal
2025-12-05,Coach Lower B,0,Crunch (Weighted),abdominals,8.0,20,160.0,normal
2025-12-05,Coach Lower B,0,Standing Calf Raise (Smith),calves,80.0,20,1600.0,normal
2025-12-05,Coach Lower B,0,Standing Calf Raise (Smith),calves,80.0,20,1600.0,normal
2025-12-05,Coach Lower B,0,Standing Calf Raise (Smith),calves,80.0,15,1200.0,normal
2025-12-05,Coach Lower B,0,Lying Leg Curl (Machine),hamstrings,35.0,10,350.0,normal
2025-12-05,Coach Lower B,0,Lying Leg Curl (Machine),hamstrings,35.0,10,350.0,normal
2025-12-05,Coach Lower B,0,Lying Leg Curl (Machine),hamstrings,35.0,10,350.0,normal
2025-12-05,Coach Lower B,0,Lying Leg Curl (Machine),hamstrings,35.0,10,350.0,normal
2025-12-05,Coach Lower B,0,Standing Calf Raise (Smith),calves,80.0,20,1600.0,normal
2025-12-08,Coach Upper A,0,Cable Fly Crossovers,chest,30.0,12,360.0,normal
2025-12-08,Coach Upper A,0,Lat Pulldown (Cable),lats,60.0,8,480.0,normal
2025-12-08,Coach Upper A,0,Cable Fly Crossovers,chest,25.0,12,300.0,normal
2025-12-08,Coach Upper A,0,Cable Fly Crossovers,chest,30.0,11,330.0,normal
2025-12-08,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,36.0,12,432.0,normal
2025-12-08,Coach Upper A,0,Lat Pulldown (Cable),lats,70.0,8,560.0,normal
2025-12-08,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,36.0,12,432.0,normal
2025-12-08,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,52.0,10,520.0,normal
2025-12-08,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,52.0,10,520.0,normal
2025-12-08,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,52.0,10,520.0,normal
2025-12-08,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,24.0,8,192.0,warmup
2025-12-08,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,36.0,12,432.0,normal
2025-12-08,Coach Upper A,0,Lat Pulldown (Cable),lats,70.0,8,560.0,normal
2025-12-08,Coach Upper A,0,Hammer Curl (Dumbbell),biceps,28.0,10,280.0,normal
2025-12-08,Coach Upper A,0,Dumbbell Row,lats,30.0,12,360.0,normal
2025-12-08,Coach Upper A,0,Crunch,abdominals,0.0,30,0.0,normal
2025-12-08,Coach Upper A,0,Crunch,abdominals,0.0,30,0.0,normal
2025-12-08,Coach Upper A,0,Hammer Curl (Dumbbell),biceps,28.0,10,280.0,normal
2025-12-08,Coach Upper A,0,Hammer Curl (Dumbbell),biceps,28.0,10,280.0,normal
2025-12-08,Coach Upper A,0,Crunch,abdominals,0.0,30,0.0,normal
2025-12-08,Coach Upper A,0,Skullcrusher (Dumbbell),triceps,28.0,10,280.0,normal
2025-12-08,Coach Upper A,0,Dumbbell Row,lats,24.0,10,240.0,normal
2025-12-08,Coach Upper A,0,Skullcrusher (Dumbbell),triceps,28.0,10,280.0,normal
2025-12-08,Coach Upper A,0,Face Pull,shoulders,25.0,15,375.0,normal
2025-12-08,Coach Upper A,0,Face Pull,shoulders,25.0,15,375.0,normal
2025-12-08,Coach Upper A,0,Face Pull,shoulders,25.0,15,375.0,normal
2025-12-08,Coach Upper A,0,Dumbbell Row,lats,30.0,12,360.0,normal
2025-12-08,Coach Upper A,0,Skullcrusher (Dumbbell),triceps,28.0,10,280.0,normal
2025-12-11,Coach Upper B,0,Pull Up,lats,0.0,10,0.0,normal
2025-12-11,Coach Upper B,0,Pull Up,lats,0.0,10,0.0,normal
2025-12-11,Coach Upper B,0,Pull Up,lats,0.0,5,0.0,normal
2025-12-11,Coach Upper B,0,Pull Up,lats,0.0,5,0.0,normal
2025-12-11,Coach Upper B,0,Single Arm Lateral Raise (Cable),shoulders,6.0,15,90.0,normal
2025-12-11,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,75.0,4,300.0,normal
2025-12-11,Coach Upper B,0,Single Arm Lateral Raise (Cable),shoulders,5.0,15,75.0,normal
2025-12-11,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,65.0,12,780.0,normal
2025-12-11,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,75.0,9,675.0,normal
2025-12-11,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,75.0,8,600.0,normal
2025-12-11,Coach Upper B,0,Single Arm Lateral Raise (Cable),shoulders,6.0,15,90.0,normal
2025-12-11,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,70.0,12,840.0,normal
2025-12-11,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,40.0,8,320.0,warmup
2025-12-11,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,70.0,12,840.0,normal
2025-12-11,Coach Upper B,0,Plank,abdominals,0.0,0,0.0,normal
2025-12-11,Coach Upper B,0,Plank,abdominals,0.0,0,0.0,normal
2025-12-11,Coach Upper B,0,Plank,abdominals,0.0,0,0.0,normal
2025-12-11,Coach Upper B,0,Seated Incline Curl (Dumbbell),biceps,28.0,6,168.0,normal
2025-12-11,Coach Upper B,0,Seated Incline Curl (Dumbbell),biceps,28.0,8,224.0,normal
2025-12-11,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,70.0,12,840.0,normal
2025-12-11,Coach Upper B,0,Triceps Dip (Weighted),triceps,10.0,5,50.0,normal
2025-12-11,Coach Upper B,0,Seated Incline Curl (Dumbbell),biceps,24.0,10,240.0,normal
2025-12-11,Coach Upper B,0,Chest Supported Reverse Fly (Dumbbell),shoulders,6.0,15,90.0,normal
2025-12-11,Coach Upper B,0,Chest Supported Reverse Fly (Dumbbell),shoulders,6.0,15,90.0,normal
2025-12-11,Coach Upper B,0,Triceps Dip (Weighted),triceps,10.0,5,50.0,normal
2025-12-11,Coach Upper B,0,Triceps Dip (Weighted),triceps,15.0,5,75.0,normal
2025-12-15,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,24.0,8,192.0,warmup
2025-12-15,Coach Upper A,0,Lat Pulldown (Cable),lats,75.0,8,600.0,normal
2025-12-15,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,52.0,10,520.0,normal
2025-12-15,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,52.0,10,520.0,normal
2025-12-15,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,36.0,12,432.0,normal
2025-12-15,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,40.0,12,480.0,normal
2025-12-15,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,36.0,12,432.0,normal
2025-12-15,Coach Upper A,0,Cable Fly Crossovers,chest,30.0,15,450.0,normal
2025-12-15,Coach Upper A,0,Cable Fly Crossovers,chest,30.0,10,300.0,normal
2025-12-15,Coach Upper A,0,Cable Fly Crossovers,chest,25.0,12,300.0,normal
2025-12-15,Coach Upper A,0,Lat Pulldown (Cable),lats,60.0,8,480.0,normal
2025-12-15,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,52.0,10,520.0,normal
2025-12-15,Coach Upper A,0,Lat Pulldown (Cable),lats,75.0,7,525.0,normal
2025-12-15,Coach Upper A,0,Chest Supported Incline Row (Dumbbell),upper_back,48.0,10,480.0,normal
2025-12-15,Coach Upper A,0,Chest Supported Incline Row (Dumbbell),upper_back,48.0,10,480.0,normal
2025-12-15,Coach Upper A,0,Plank,abdominals,0.0,0,0.0,normal
2025-12-15,Coach Upper A,0,Plank,abdominals,0.0,0,0.0,normal
2025-12-15,Coach Upper A,0,Plank,abdominals,0.0,0,0.0,normal
2025-12-15,Coach Upper A,0,Hammer Curl (Dumbbell),biceps,28.0,10,280.0,normal
2025-12-15,Coach Upper A,0,Hammer Curl (Dumbbell),biceps,28.0,10,280.0,normal
2025-12-15,Coach Upper A,0,Skullcrusher (Dumbbell),triceps,28.0,10,280.0,normal
2025-12-15,Coach Upper A,0,Skullcrusher (Dumbbell),triceps,28.0,10,280.0,normal
2025-12-15,Coach Upper A,0,Skullcrusher (Dumbbell),triceps,28.0,10,280.0,normal
2025-12-15,Coach Upper A,0,Chest Supported Incline Row (Dumbbell),upper_back,48.0,10,480.0,normal
2025-12-15,Coach Upper A,0,Hammer Curl (Dumbbell),biceps,28.0,10,280.0,normal
2025-12-16,Morning workout ☀️,0,Leg Extension (Machine),quadriceps,70.0,12,840.0,normal
2025-12-16,Morning workout ☀️,0,Leg Extension (Machine),quadriceps,70.0,12,840.0,normal
2025-12-16,Morning workout ☀️,0,Leg Extension (Machine),quadriceps,67.5,12,810.0,normal
2025-12-16,Morning workout ☀️,0,Rear Kick (Machine),glutes,90.0,12,1080.0,normal
2025-12-16,Morning workout ☀️,0,Rear Kick (Machine),glutes,90.0,12,1080.0,normal
2025-12-16,Morning workout ☀️,0,Rear Kick (Machine),glutes,60.0,12,720.0,normal
2025-12-16,Morning workout ☀️,0,Rear Kick (Machine),glutes,40.0,12,480.0,normal
2025-12-16,Morning workout ☀️,0,Glute Bridge,glutes,0.0,30,0.0,normal
2025-12-16,Morning workout ☀️,0,Glute Bridge,glutes,0.0,30,0.0,normal
2025-12-16,Morning workout ☀️,0,Leg Extension (Machine),quadriceps,70.0,11,770.0,normal
2025-12-16,Morning workout ☀️,0,Rear Kick (Machine),glutes,80.0,12,960.0,normal
2025-12-16,Morning workout ☀️,0,Glute Bridge,glutes,0.0,30,0.0,normal
2025-12-16,Morning workout ☀️,0,Lying Leg Curl (Machine),hamstrings,35.0,12,420.0,normal
2025-12-16,Morning workout ☀️,0,Lying Leg Curl (Machine),hamstrings,40.0,10,400.0,normal
2025-12-16,Morning workout ☀️,0,Lying Leg Curl (Machine),hamstrings,40.0,10,400.0,normal
2025-12-16,Morning workout ☀️,0,Crunch (Weighted),abdominals,12.0,20,240.0,normal
2025-12-16,Morning workout ☀️,0,Crunch (Weighted),abdominals,12.0,20,240.0,normal
2025-12-16,Morning workout ☀️,0,Crunch (Weighted),abdominals,12.0,20,240.0,normal
2025-12-16,Morning workout ☀️,0,Calf Extension (Machine),calves,130.0,20,2600.0,normal
2025-12-16,Morning workout ☀️,0,Calf Extension (Machine),calves,120.0,20,2400.0,normal
2025-12-16,Morning workout ☀️,0,Calf Extension (Machine),calves,130.0,20,2600.0,normal
2025-12-16,Morning workout ☀️,0,Hip Abduction (Machine),abductors,70.0,15,1050.0,normal
2025-12-16,Morning workout ☀️,0,Hip Abduction (Machine),abductors,70.0,15,1050.0,normal
2025-12-16,Morning workout ☀️,0,Hip Abduction (Machine),abductors,70.0,15,1050.0,normal
2025-12-16,Morning workout ☀️,0,Hip Abduction (Machine),abductors,65.0,15,975.0,normal
2025-12-16,Morning workout ☀️,0,Lying Leg Curl (Machine),hamstrings,35.0,10,350.0,normal
2025-12-16,Morning workout ☀️,0,Calf Extension (Machine),calves,120.0,20,2400.0,normal
2025-12-18,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,75.0,12,900.0,normal
2025-12-18,Coach Upper B,0,Chest Supported Reverse Fly (Dumbbell),shoulders,6.0,15,90.0,normal
2025-12-18,Coach Upper B,0,Chest Supported Reverse Fly (Dumbbell),shoulders,6.0,15,90.0,normal
2025-12-18,Coach Upper B,0,Chest Supported Reverse Fly (Dumbbell),shoulders,6.0,15,90.0,normal
2025-12-18,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,75.0,12,900.0,normal
2025-12-18,Coach Upper B,0,Pull Up,lats,0.0,6,0.0,normal
2025-12-18,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,70.0,12,840.0,normal
2025-12-18,Coach Upper B,0,Pull Up,lats,0.0,6,0.0,normal
2025-12-18,Coach Upper B,0,Pull Up,lats,0.0,8,0.0,normal
2025-12-18,Coach Upper B,0,Pull Up,lats,0.0,10,0.0,normal
2025-12-18,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,40.0,8,320.0,warmup
2025-12-18,Coach Upper B,0,Iso-Lateral Row (Machine),upper_back,75.0,12,900.0,normal
2025-12-18,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,75.0,10,750.0,normal
2025-12-18,Coach Upper B,0,Pull Up,lats,0.0,5,0.0,normal
2025-12-18,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,65.0,6,390.0,normal
2025-12-18,Coach Upper B,0,Crunch (Weighted),abdominals,12.0,20,240.0,normal
2025-12-18,Coach Upper B,0,Crunch (Weighted),abdominals,12.0,20,240.0,normal
2025-12-18,Coach Upper B,0,Triceps Rope Pushdown,triceps,17.5,15,262.5,normal
2025-12-18,Coach Upper B,0,Triceps Rope Pushdown,triceps,17.5,15,262.5,normal
2025-12-18,Coach Upper B,0,Triceps Rope Pushdown,triceps,15.0,15,225.0,normal
2025-12-18,Coach Upper B,0,Crunch (Weighted),abdominals,12.0,20,240.0,normal
2025-12-18,Coach Upper B,0,Triceps Dip (Weighted),triceps,10.0,6,60.0,normal
2025-12-18,Coach Upper B,0,Triceps Dip (Weighted),triceps,10.0,5,50.0,normal
2025-12-18,Coach Upper B,0,Single Arm Lateral Raise (Cable),shoulders,5.0,15,75.0,normal
2025-12-18,Coach Upper B,0,Shoulder Press (Machine Plates),shoulders,75.0,10,750.0,normal
2025-12-18,Coach Upper B,0,Single Arm Lateral Raise (Cable),shoulders,5.0,10,50.0,normal
2025-12-18,Coach Upper B,0,Triceps Dip (Weighted),triceps,10.0,8,80.0,normal
2025-12-18,Coach Upper B,0,Single Arm Lateral Raise (Cable),shoulders,5.0,15,75.0,normal
2025-12-19,Morning workout ☀️,0,Hip Adduction (Machine),adductors,65.0,15,975.0,normal
2025-12-19,Morning workout ☀️,0,Dumbbell Step Up,quadriceps,28.0,20,560.0,normal
2025-12-19,Morning workout ☀️,0,Dumbbell Step Up,quadriceps,32.0,20,640.0,normal
2025-12-19,Morning workout ☀️,0,Dumbbell Step Up,quadriceps,32.0,20,640.0,normal
2025-12-19,Morning workout ☀️,0,Back Extension (Weighted Hyperextension),lower_back,0.0,15,0.0,normal
2025-12-19,Morning workout ☀️,0,Back Extension (Weighted Hyperextension),lower_back,20.0,15,300.0,normal
2025-12-19,Morning workout ☀️,0,Back Extension (Weighted Hyperextension),lower_back,20.0,15,300.0,normal
2025-12-19,Morning workout ☀️,0,Back Extension (Weighted Hyperextension),lower_back,20.0,15,300.0,normal
2025-12-19,Morning workout ☀️,0,Seated Leg Curl (Machine),hamstrings,55.0,12,660.0,normal
2025-12-19,Morning workout ☀️,0,Seated Leg Curl (Machine),hamstrings,55.0,12,660.0,normal
2025-12-19,Morning workout ☀️,0,Seated Leg Curl (Machine),hamstrings,55.0,12,660.0,normal
2025-12-19,Morning workout ☀️,0,Dumbbell Step Up,quadriceps,32.0,20,640.0,normal
2025-12-19,Morning workout ☀️,0,Hip Adduction (Machine),adductors,65.0,11,715.0,normal
2025-12-19,Morning workout ☀️,0,Hip Abduction (Machine),abductors,65.0,15,975.0,normal
2025-12-19,Morning workout ☀️,0,Hip Adduction (Machine),adductors,60.0,10,600.0,normal
2025-12-19,Morning workout ☀️,0,Crunch (Machine),abdominals,47.5,20,950.0,normal
2025-12-19,Morning workout ☀️,0,Crunch (Machine),abdominals,45.0,20,900.0,normal
2025-12-19,Morning workout ☀️,0,Calf Extension (Machine),calves,130.0,20,2600.0,normal
2025-12-19,Morning workout ☀️,0,Calf Extension (Machine),calves,130.0,20,2600.0,normal
2025-12-19,Morning workout ☀️,0,Crunch (Machine),abdominals,42.5,20,850.0,normal
2025-12-19,Morning workout ☀️,0,Calf Extension (Machine),calves,130.0,20,2600.0,normal
2025-12-19,Morning workout ☀️,0,Hip Abduction (Machine),abductors,70.0,15,1050.0,normal
2025-12-19,Morning workout ☀️,0,Hip Abduction (Machine),abductors,70.0,15,1050.0,normal
2025-12-19,Morning workout ☀️,0,Hip Abduction (Machine),abductors,70.0,15,1050.0,normal
2025-12-19,Morning workout ☀️,0,Calf Extension (Machine),calves,130.0,20,2600.0,normal
2025-12-22,Coach Upper A,0,Lat Pulldown (Cable),lats,75.0,8,600.0,normal
2025-12-22,Coach Upper A,0,Lat Pulldown (Cable),lats,65.0,7,455.0,normal
2025-12-22,Coach Upper A,0,Lat Pulldown (Cable),lats,70.0,8,560.0,normal
2025-12-22,Coach Upper A,0,Lat Pulldown (Cable),lats,75.0,8,600.0,normal
2025-12-22,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,40.0,12,480.0,normal
2025-12-22,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,24.0,8,192.0,warmup
2025-12-22,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,40.0,12,480.0,normal
2025-12-22,Coach Upper A,0,Chest Supported Incline Row (Dumbbell),upper_back,52.0,10,520.0,normal
2025-12-22,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,52.0,10,520.0,normal
2025-12-22,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,56.0,10,560.0,normal
2025-12-22,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,40.0,12,480.0,normal
2025-12-22,Coach Upper A,0,Chest Supported Incline Row (Dumbbell),upper_back,52.0,10,520.0,normal
2025-12-22,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,52.0,10,520.0,normal
2025-12-22,Coach Upper A,0,Reverse Fly Single Arm (Cable),shoulders,5.0,15,75.0,normal
2025-12-22,Coach Upper A,0,Lying Leg Raise,abdominals,0.0,20,0.0,normal
2025-12-22,Coach Upper A,0,Lying Leg Raise,abdominals,0.0,20,0.0,normal
2025-12-22,Coach Upper A,0,Lying Leg Raise,abdominals,0.0,20,0.0,normal
2025-12-22,Coach Upper A,0,Hammer Curl (Dumbbell),biceps,24.0,10,240.0,normal
2025-12-22,Coach Upper A,0,Hammer Curl (Dumbbell),biceps,24.0,10,240.0,normal
2025-12-22,Coach Upper A,0,Chest Supported Incline Row (Dumbbell),upper_back,52.0,10,520.0,normal
2025-12-22,Coach Upper A,0,Skullcrusher (Dumbbell),triceps,28.0,10,280.0,normal
2025-12-22,Coach Upper A,0,Skullcrusher (Dumbbell),triceps,28.0,10,280.0,normal
2025-12-22,Coach Upper A,0,Skullcrusher (Dumbbell),triceps,28.0,10,280.0,normal
2025-12-22,Coach Upper A,0,Reverse Fly Single Arm (Cable),shoulders,6.0,15,90.0,normal
2025-12-22,Coach Upper A,0,Reverse Fly Single Arm (Cable),shoulders,6.0,15,90.0,normal
2025-12-22,Coach Upper A,0,Hammer Curl (Dumbbell),biceps,28.0,10,280.0,normal
2025-12-23,Coach lower A,0,Back Extension (Weighted Hyperextension),lower_back,20.0,15,300.0,normal
2025-12-23,Coach lower A,0,Back Extension (Weighted Hyperextension),lower_back,20.0,15,300.0,normal
2025-12-23,Coach lower A,0,Rear Kick (Machine),glutes,100.0,12,1200.0,normal
2025-12-23,Coach lower A,0,Rear Kick (Machine),glutes,100.0,12,1200.0,normal
2025-12-23,Coach lower A,0,Rear Kick (Machine),glutes,80.0,12,960.0,normal
2025-12-23,Coach lower A,0,Leg Press (Machine),quadriceps,160.0,12,1920.0,normal
2025-12-23,Coach lower A,0,Leg Press (Machine),quadriceps,180.0,10,1800.0,normal
2025-12-23,Coach lower A,0,Back Extension (Weighted Hyperextension),lower_back,20.0,15,300.0,normal
2025-12-23,Coach lower A,0,Leg Press (Machine),quadriceps,120.0,12,1440.0,normal
2025-12-23,Coach lower A,0,Leg Press (Machine),quadriceps,80.0,12,960.0,warmup
2025-12-23,Coach lower A,0,Rear Kick (Machine),glutes,60.0,12,720.0,normal
2025-12-23,Coach lower A,0,Hip Abduction (Machine),abductors,70.0,15,1050.0,normal
2025-12-23,Coach lower A,0,Back Extension (Weighted Hyperextension),lower_back,0.0,15,0.0,normal
2025-12-23,Coach lower A,0,Hip Abduction (Machine),abductors,70.0,15,1050.0,normal
2025-12-23,Coach lower A,0,Hip Abduction (Machine),abductors,70.0,15,1050.0,normal
2025-12-23,Coach lower A,0,Butterfly (Pec Deck),chest,60.0,12,720.0,normal
2025-12-23,Coach lower A,0,Butterfly (Pec Deck),chest,55.0,12,660.0,normal
2025-12-23,Coach lower A,0,Bicep Curl (Machine),biceps,22.5,10,225.0,normal
2025-12-23,Coach lower A,0,Bicep Curl (Machine),biceps,22.5,10,225.0,normal
2025-12-23,Coach lower A,0,Bicep Curl (Machine),biceps,20.0,10,200.0,normal
2025-12-23,Coach lower A,0,Butterfly (Pec Deck),chest,62.5,10,625.0,normal
2025-12-23,Coach lower A,0,Crunch (Machine),abdominals,55.0,11,605.0,normal
2025-12-23,Coach lower A,0,Crunch (Machine),abdominals,55.0,12,660.0,normal
2025-12-23,Coach lower A,0,Crunch (Machine),abdominals,50.0,12,600.0,normal
2025-12-23,Coach lower A,0,Hip Abduction (Machine),abductors,70.0,15,1050.0,normal
2025-12-23,Coach lower A,0,Bicep Curl (Machine),biceps,20.0,10,200.0,normal
2026-01-05,Coach Upper A,0,Lat Pulldown (Cable),lats,65.0,8,520.0,normal
2026-01-05,Coach Upper A,0,Lat Pulldown (Cable),lats,70.0,8,560.0,normal
2026-01-05,Coach Upper A,0,Lat Pulldown (Cable),lats,75.0,8,600.0,normal
2026-01-05,Coach Upper A,0,Lat Pulldown (Cable),lats,75.0,8,600.0,normal
2026-01-05,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,40.0,8,320.0,normal
2026-01-05,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,56.0,7,392.0,normal
2026-01-05,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,44.0,8,352.0,normal
2026-01-05,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,56.0,10,560.0,normal
2026-01-05,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,56.0,10,560.0,normal
2026-01-05,Coach Upper A,0,Incline Bench Press (Dumbbell),chest,24.0,10,240.0,warmup
2026-01-05,Coach Upper A,0,Chest Supported Incline Row (Dumbbell),upper_back,52.0,8,416.0,normal
2026-01-05,Coach Upper A,0,Incline Chest Fly (Dumbbell),chest,44.0,8,352.0,normal
2026-01-05,Coach Upper A,0,Chest Supported Incline Row (Dumbbell),upper_back,52.0,8,416.0,normal
2026-01-05,Coach Upper A,0,Bicep Curl (Machine),biceps,22.5,12,270.0,normal
2026-01-05,Coach Upper A,0,Reverse Fly Single Arm (Cable),shoulders,6.0,15,90.0,normal
2026-01-05,Coach Upper A,0,Lying Leg Raise,abdominals,0.0,15,0.0,normal
2026-01-05,Coach Upper A,0,Chest Supported Incline Row (Dumbbell),upper_back,48.0,8,384.0,normal
2026-01-05,Coach Upper A,0,Lying Leg Raise,abdominals,0.0,15,0.0,normal
2026-01-05,Coach Upper A,0,Bicep Curl (Machine),biceps,22.5,12,270.0,normal
2026-01-05,Coach Upper A,0,Bicep Curl (Machine),biceps,22.5,12,270.0,normal
2026-01-05,Coach Upper A,0,Lying Leg Raise,abdominals,0.0,15,0.0,normal
2026-01-05,Coach Upper A,0,Triceps Extension (Machine),triceps,50.0,12,600.0,normal
2026-01-05,Coach Upper A,0,Triceps Extension (Machine),triceps,40.0,12,480.0,normal
2026-01-05,Coach Upper A,0,Triceps Extension (Machine),triceps,30.0,12,360.0,normal
2026-01-05,Coach Upper A,0,Reverse Fly Single Arm (Cable),shoulders,6.0,15,90.0,normal
